0.022914636,0.004097091,0.030252869,0.033025948,0.008431064,0.060600791,0.036637226,0.012348437,0.087699753,0.043112007,0.016822243,0.116229771,0.053705734,0.018411294,0.440859223,0.090909613,0.035099699,0.870578666,0.121704691,0.063562203,1.30061924,0.163331766,0.061441507,1.796706298,0.213645792,0.089191114,3.380451118,0.384080559,0.156148694,4.681391261
0.023318891,0.003946277,0.030230484,0.034296322,0.008206273,0.061055199,0.036677339,0.011481451,0.087729594,0.043027903,0.014111004,0.116633688,0.05532397,0.019011803,0.441452284,0.094633655,0.035454496,0.867730636,0.116845382,0.06626167,1.301569773,0.162911558,0.064823709,1.783132557,0.206547915,0.088265629,2.62537946,0.353803234,0.146531243,4.390511188
0.022397694,0.004034949,0.030186558,0.032672439,0.008207084,0.060614185,0.039647429,0.010862872,0.087845748,0.042129538,0.014375514,0.116064257,0.053769487,0.018656676,0.441240374,0.090149348,0.034859167,0.865857154,0.116828488,0.067015773,1.299232372,0.165221835,0.063809679,1.780431898,0.198711223,0.088206016,2.632082618,0.354043626,0.150947397,4.387574139
0.023284996,0.003968424,0.030129154,0.034001125,0.00837179,0.060683137,0.040968959,0.011790702,0.087672466,0.039169562,0.013829244,0.116671696,0.05425611,0.018614469,0.441023168,0.086585394,0.0331738,0.866344088,0.115902956,0.065945923,1.298800127,0.165345642,0.061422698,1.802954764,0.213913089,0.086995828,2.626922826,0.426428072,0.144334629,4.376908224
0.023077633,0.003950878,0.03016262,0.032009737,0.008335931,0.060699964,0.036860336,0.010938476,0.088717791,0.042144396,0.014478114,0.116463306,0.054472182,0.018174626,0.4409246,0.093261494,0.033751499,0.865310858,0.115971386,0.064211246,1.299821988,0.161578168,0.061317173,1.782592821,0.218038352,0.092166399,2.628141384,0.405262404,0.142053058,4.377695144
0.022439556,0.003923567,0.030156696,0.034486755,0.008529583,0.060661253,0.0365728,0.011152441,0.087725766,0.046163405,0.014337568,0.116616276,0.056501614,0.01814944,0.440946479,0.085655231,0.033714064,0.870230063,0.117458308,0.065106218,1.298878232,0.160594756,0.061717328,1.786310701,0.209501383,0.091623264,2.647884072,0.424897445,0.150854855,4.376908224
0.023916228,0.004175568,0.030226732,0.032887195,0.008732991,0.060916178,0.037795813,0.011004252,0.087650398,0.042828521,0.014661979,0.116735055,0.050854667,0.018465143,0.441193344,0.089815596,0.03365832,0.866813076,0.116583553,0.062078087,1.303370757,0.161099122,0.060632569,1.781004145,0.204166414,0.090034845,2.624488779,0.365419854,0.143422884,4.39036763
0.022648763,0.003989166,0.030129873,0.033463503,0.008371702,0.060994993,0.036209651,0.011064386,0.088312719,0.04339925,0.014229382,0.117513429,0.052131773,0.018325896,0.441045363,0.09110877,0.034147385,0.867039627,0.12444308,0.062417596,1.30286164,0.162335993,0.060504549,1.786601968,0.211081133,0.092839923,2.630678545,0.347857814,0.150985789,4.382471273
0.02281521,0.004071664,0.030248897,0.03288089,0.00650453,0.061377604,0.036767077,0.00884095,0.087693464,0.04349111,0.011095699,0.117010742,0.052157111,0.020024703,0.440814567,0.08688976,0.03434607,0.865783483,0.111765906,0.062563387,1.301674941,0.160453492,0.061506558,1.782454422,0.209303295,0.091620037,2.647884072,0.345420858,0.142129449,4.378961745
0.035697506,0.004015627,0.031179384,0.045392423,0.010730605,0.062714203,0.050082858,0.014983641,0.090660592,0.049418496,0.018186938,0.119960613,0.065038731,0.022380871,0.446322059,0.097503863,0.0334553,0.877139279,0.123765852,0.06302269,,0.17212645,0.059578502,1.800858494,0.219877782,0.091549819,2.665378273,0.362969558,0.1498262,5.307525506
