0,5.050505,0,0,0.505051,0,0.505051,1.99005,0.502513
0,1,0.502513,0.502513,1.492537,1.010101,0.502513,0.505051,2.475248
1.5,1,1.015228,0.502513,1.010101,0,0,1.5,1.507538
4.020101,1.980198,1,3.045685,1.515152,0.507614,1.5,0,1.507538
1.5,1.507538,12.244898,1,1.010101,0.5,1,1,3.553299
1.005025,3,1,0.505051,1.5,1.010101,6.701031,2.512563,1.507538
1.99005,1.5,7.216495,8.80829,0,1.492537,3.846154,1.005025,0
1.492537,0.505051,6.632653,6.951872,1.5,4.060914,4.972376,1.99005,6.532663
1.5,1,28.5,5.405405,1.492537,0.502513,6.557377,1.99005,0
1,1.492537,26.767677,5.434783,1.005025,0.507614,6.417112,1.005025,1
0.502513,92.708333,28.5,5.978261,1.99005,4.020101,4.395604,1.980198,1.005025
1.005025,,28.140704,3.804348,1.99005,1.005025,7.446809,1.492537,0
1.5,,,3.804348,3,0.505051,3.26087,2.487562,0.505051
7.614213,28,,9.677419,3,1,3.743316,0.505051,0.505051
16.304348,5.128205,,3.804348,1.5,1,4.255319,2.970297,3.535354
3.9801,20.942408,,6.521739,6.403941,1.005025,5.319149,3.517588,0.505051
3.5,35.789474,,3.763441,4.522613,0.502513,3.825137,1.507538,0.505051
2,35.751295,,4.347826,3.804348,5.102041,4.891304,3.5,1.980198
,9.74359,,4.945055,2,23.979592,3.804348,55.612245,0
,1.5,,5.913978,1.492537,1.058201,6.486486,99.484536,1.492537
,4.5,,4.324324,7.291667,4.761905,4.891304,100,0.507614
,1.492537,,5.464481,1,2.617801,5.347594,69.651741,28.787879
,1.5,,4.891304,1.507538,8.163265,0.529101,23.61809,24.747475
,1.005025,,36.756757,1.522843,2.094241,5.405405,23,6.217617
,4,,49.456522,1.5,2.590674,4.41989,4.060914,3.743316
,2.538071,,48.837209,1.980198,2.094241,10.989011,4.6875,3.626943
,2.01005,,8.717949,1.99005,5.641026,5.405405,2.604167,1.578947
,0.502513,,1.005025,1.507538,5.820106,5.978261,4.123711,7.329843
,1.010101,,0.502513,1.492537,2.645503,9.574468,3.645833,2.617801
,0.505051,,1.005025,23.5,3.626943,4.395604,2.617801,2.604167
,,,,96.236559,6.25,4.347826,2.631579,1.578947
,,,,,2.631579,3.26087,2.604167,2.094241
,,,,88.118812,2.105263,5.882353,3.626943,2.617801
,,,,24.242424,3.608247,2.247191,3.125,3.174603
,,,,5.759162,3.141361,4.371585,2.617801,4.255319
,,,,8.080808,18.274112,7.650273,4.210526,4.145078
,,,,5.670103,25.373134,4.891304,3.626943,2.604167
,,,,2.590674,49.748744,3.351955,5.208333,2.604167
,,,,2.604167,50.251256,4.324324,4.568528,1.06383
,,,,5.181347,43.283582,5.945946,2.617801,2.604167
,,,,4.615385,25.5,5.978261,2.617801,2.083333
,,,,4.123711,25.125628,2.197802,4.123711,1.06383
,,,,4.591837,25.5,5.851064,4.615385,3.626943
,,,,5.181347,25.5,8.108108,2.590674,2.604167
,,,,2.083333,25.125628,4.864865,3.125,5.235602
,,,,3.108808,25.870647,7.26257,3.703704,2.105263
,,,,3.108808,40.909091,3.804348,6.091371,5.612245
,,,,3.608247,51.5,3.888889,5.102041,3.626943
,,,,2.617801,48.743719,7.567568,3.141361,1.546392
,,,,3.125,26.5,6.951872,4.123711,1.546392
,,,,1.025641,26.130653,5.882353,4.123711,0
,,,,0,25.628141,3.846154,3.108808,1.570681
,,,,5.670103,25.5,4.324324,3.125,2.105263
