0.030997777,2.026928904
0.02903038,1.873544206
0.037951549,2.035460033
0.027404305,2.069606321
0.028054094,2.93112912
0.028920952,1.795250829
0.029464443,1.795417623
0.028372383,2.029842143
0.028699832,1.810779687
0.027865089,1.907126768
0.029403461,2.85879139
0.030121777,2.258590797
0.028081462,1.849043871
0.035234192,2.303820671
0.028396719,2.603209813
0.03141942,1.787413013
0.029338772,1.991771683
0.030859241,1.975711385
0.028697973,1.769557136
0.037345355,1.861212856
0.031327518,1.742566564
0.029410902,1.757569608
0.028622584,1.078518849
0.034437014,1.811527993
0.028776938,2.198620266
0.031127568,2.022576064
0.034199271,1.592716689
0.030385565,1.702791405
0.029253469,1.737374936
0.028742379,1.959138148
0.029266554,1.754433146
0.033949859,2.075664426
0.028543031,1.686352766
0.029915416,1.804955912
0.027453371,1.82817542
0.031750667,1.748857891
0.033759156,1.750685174
0.02868884,1.810631992
0.029469388,1.739035058
0.030653668,1.691096884
0.029804767,1.689193511
0.033116578,1.72081668
0.030521295,1.693356621
0.029632648,1.661927586
0.030062858,1.695589354
0.034745279,1.678231251
0.028030461,1.735878671
0.030584389,1.690471945
0.024566677,1.078346621
