0.279505065,20.33321562
0.259473219,24.57049393
0.25641579,20.35528313
0.256764726,20.23962404
0.256638646,20.80763236
0.25789367,20.42417625
0.262435958,20.20369017
0.25608308,20.09715216
0.259397925,20.11805097
0.264425825,25.11587861
0.27087887,20.68448991
0.260438635,20.5467108
0.26395603,21.55765701
0.256735273,20.98968347
0.254002876,21.1647141
0.257965127,20.90727411
0.258081217,20.57093008
0.254625309,20.53137384
0.265417109,20.46320477
0.265435747,20.30985644
0.269039072,20.3839442
0.260798518,20.65943347
0.310999674,20.65956106
0.260575235,20.33273748
0.256170031,20.27405288
0.258990597,18.67191806
0.259451897,27.70984953
0.258479732,20.32050105
0.260465295,30.57795137
0.268223404,25.64795943
0.269796967,35.18684367
0.267812206,39.70256621
0.277859989,21.24216417
0.264779044,31.99287431
0.260411357,35.88713503
0.255170526,21.73492499
0.280572266,
0.260172655,
0.259267415,
0.258415843,
0.261440843,
0.272350432,
0.266585287,
0.255987497,
0.255714327,
0.255735154,
0.274141454,
0.268034544,
0.264121282,
0.301356106,
