128.8128607,229.4630564,8.749465189
127.3925921,298.9536622,8.675269063
129.5700434,326.3352551,7.548586477
128.5557723,339.5874013,8.316468229
129.6058686,355.9478892,8.516916897
128.8247532,354.0240736,8.586635503
127.0546553,353.5353535,8.599977689
130.0077355,353.2476708,8.105671204
128.4602187,354.8755964,8.433687973
129.2849894,354.8112404,8.434724343
129.0501207,274.1310824,8.503848378
128.4703041,296.9473166,8.315285699
128.8770939,222.9820128,8.396796971
129.8011354,268.5464921,8.543639078
128.6874311,290.8837047,8.536164942
130.4239021,324.6226262,8.011892854
129.2731427,328.1608926,8.448788513
130.5251098,330.0330033,8.543271576
130.1694395,212.2356183,8.328680596
129.9441305,276.3194253,8.307265825
130.5207155,295.5082742,8.159935989
130.2212044,307.6923077,8.522977327
130.1848965,315.537044,8.368334194
129.9228583,329.9785514,8.578872275
131.5311808,331.5492824,8.538957405
130.9695677,331.3727115,8.350555551
130.2814659,339.7636755,8.531629738
130.4881328,340.6574689,8.562314861
131.2988352,338.7220939,8.470774819
130.6105958,341.3746017,8.372877503
131.3495317,341.7994426,8.499369895
131.4121965,337.9356957,8.567324593
131.4303807,338.7839913,8.368497931
130.904566,335.8028837,8.4565595
130.1935606,337.4823814,8.260292094
130.3080627,343.210159,8.422003382
130.6030011,346.633098,8.422886449
131.2153337,343.3889051,8.390673651
131.3743951,347.6073031,8.301622201
131.7783488,356.9748008,8.336537864
131.3918952,358.1606117,8.311860015
131.2793738,356.585692,8.537590789
131.2530638,355.6845505,8.343996184
132.1831795,358.9078159,8.458318282
131.1079937,366.0173248,8.439185886
132.0113828,365.3444676,8.503162437
131.3719593,369.1868977,8.277448521
131.3048916,368.6953102,8.427238668
130.8297678,298.2709082,8.52385008
130.3340174,279.517099,8.533630149
