0.023927248,0.030208744,0.005131719,0.032627532,0.658154648,0.034841166,0.043800222,0.010500162,0.062256249,1.432499135,0.045960912,0.044883,0.014334885,0.090559735,2.571895745,0.05162769,0.052777861,0.018270597,0.134736459,3.005211072,0.052762014,0.064733991,0.022816984,0.446229728,3.993924341,0.088774485,0.092071,0.0340011,0.874611284,8.900037684,0.117700379,0.119672707,0.058929399,1.335153,14.15822117,0.176679535,0.181639216,0.061827023,1.79431828,19.61830666,0.212854935,0.215842252,0.091549439,3.086555376,28.17025479,0.357837137,0.350669664,0.141656173,4.429263567,43.00892079
0.02370616,0.031651317,0.005035722,0.030949725,0.899214969,0.037028117,0.042338896,0.010493645,0.098649313,1.573556383,0.047870144,0.047560979,0.014241411,0.089688365,2.039057456,0.052893477,0.049006135,0.018218482,0.215332755,2.906472899,0.054785175,0.068324706,0.02278012,0.445656809,4.189014144,0.099961733,0.094127004,0.041263076,1.425477442,8.837915439,0.115229195,0.11555157,0.062170573,2.194007298,13.73408851,0.174209626,0.174688739,0.063483783,2.968558506,19.58616061,0.215182879,0.214715085,0.086344832,2.651281246,26.98633221,0.361583729,0.344842606,0.144221092,4.431714133,44.26455409
0.024879946,0.030560097,0.005130475,0.048767571,0.708055609,0.036217956,0.04155739,0.010731413,0.062151177,1.493412212,0.046306277,0.048545168,0.014244145,0.08904822,2.632563699,0.055578002,0.05500103,0.018893426,0.135117943,2.998201367,0.05513396,0.062182971,0.022217247,0.733669433,4.557298571,0.094173378,0.096530208,0.032661952,0.874737271,8.50028295,0.123882892,0.117604668,0.062446895,2.208425216,13.56909537,0.179526756,0.159822216,0.062536732,2.700499455,19.64806806,0.2170643,0.223718348,0.090660273,4.340383391,28.1613272,0.371654204,0.353717074,0.15063577,4.433133231,39.96327578
0.027650722,0.0317026,0.0051074,0.031183201,0.714335513,0.03687755,0.038590251,0.010465175,0.0624562,1.53662913,0.043380055,0.044475573,0.01411082,0.090593473,2.33010092,0.053329471,0.05128713,0.018324537,0.134884364,3.024595936,0.054954258,0.061949155,0.022442815,0.445441968,4.091951173,0.092776757,0.093098083,0.032690516,0.875915596,,0.116521362,0.124221598,0.059868184,1.340957718,14.65306401,0.172111365,0.169305244,0.062071689,1.797369123,19.35254971,0.212220459,0.213243803,0.090690477,2.650210839,28.18468711,0.366320229,0.338139438,0.143147443,4.432430572,
0.023461675,0.031162405,0.005095826,0.030994212,0.708009275,0.036441375,0.04224914,0.010443807,0.063283704,1.465256184,0.046448155,0.043982787,0.014951785,0.091584479,2.357726515,0.050517039,0.049388189,0.019003602,0.136388059,2.974716841,0.057693981,0.06503533,0.022287381,0.451841625,4.463143633,0.093205307,0.093136836,0.034354144,0.875111879,9.01340168,0.120090816,0.118738442,0.058790467,1.586300532,13.80366173,0.179659759,0.164191759,0.064241951,1.794294201,18.83247298,0.224549926,0.209230117,0.085750122,2.657646734,28.59367062,0.364374836,0.345457492,0.146524667,4.50475102,
0.022986696,0.031638824,0.005055038,0.048161664,0.901091496,0.035704044,0.042402961,0.01068524,0.098026601,1.66437818,0.045015058,0.047287338,0.014591925,0.090196355,2.305907947,0.055584616,0.05174021,0.018100764,0.135601291,2.977295704,0.05780001,0.058867175,0.023017414,0.448993945,,0.088094517,0.100114845,0.034901382,0.873102895,9.034492029,0.115555357,0.131816316,0.059735142,1.3410846,14.04575093,0.175643391,0.174667266,0.067920415,1.883631545,19.25401669,0.221161828,0.213919625,0.087416698,2.662412378,,0.363624283,0.36142999,0.143646072,4.436048131,
0.023443339,0.029735825,0.005127112,0.048671103,0.919223451,0.038034769,0.041082948,0.010260228,0.098111473,1.430056027,0.048458203,0.045712063,0.014864125,0.089171015,2.403346931,0.053644165,0.05411875,0.018818061,0.214172315,3.5571595,0.056737412,0.066266472,0.023122884,0.44605224,4.284045165,0.099541096,0.095182918,0.034489018,0.957766475,8.586781323,0.121395086,0.122063957,0.061841227,1.334040974,13.48983469,0.17461079,0.161010776,0.065378443,1.917448035,18.54543379,0.224992886,0.215909172,0.091087577,2.651482394,,0.36537193,0.351893506,0.152602582,4.434429252,
0.023528553,0.028997833,0.00510666,0.030974525,0.706453663,0.036076574,0.043839196,0.01070011,0.098429521,1.611726556,0.045835997,0.046541625,0.014348253,0.089143841,4.122838048,0.047666326,0.051538348,0.018429339,0.135766889,3.160352704,0.054854014,0.060988941,0.022712009,0.446135919,4.026312466,0.089102299,0.100406721,0.032692062,1.406092741,9.219009134,0.121105086,0.124858933,0.059304451,1.336038306,,0.172296959,0.169932514,0.062594908,1.794687763,20.51763716,0.213541644,0.218218034,0.092905509,2.651038805,,0.368957761,0.355808661,0.151489941,4.434456288,
0.023784716,0.031690605,0.005119569,0.031018794,0.72874804,0.034966537,0.043167927,0.011575303,0.062259169,1.553316292,0.043451891,0.04388758,0.014068111,0.144019142,2.566500395,0.056956525,0.051556649,0.018283154,0.136712989,5.003021761,0.057019541,0.060831928,0.022786885,0.734656679,4.375492629,0.088696041,0.093445918,0.034387329,1.432352585,9.173974942,0.116257435,0.118129181,0.062331638,1.896696387,,0.172300749,0.164968301,0.061987697,2.601826187,,0.211360037,0.206974857,0.08629606,2.65478364,,0.351746061,0.365809741,0.151827023,4.50475102,
0.023206356,0.033440989,0.005083938,0.031216278,0.935300743,0.036685783,0.040554077,0.010764883,0.097880876,1.486581668,0.044731256,0.043467486,0.014459599,0.090635429,3.178080647,0.052706626,0.050102594,0.018163036,0.134215415,3.014391776,0.06018636,0.065056449,0.022235602,0.446478709,4.258755785,0.088711739,0.092433244,0.034901203,0.875227496,8.755954248,0.114551211,0.124836066,0.058891355,1.33504821,,0.170416088,0.170177804,0.064744104,1.879479898,,0.221072563,0.216421821,0.091749916,3.140030533,,0.368119365,0.379538967,0.143631168,4.432433348,
0.023465106,0.234669708,0.005277913,0.04889843,,0.035118052,0.043819996,0.010769741,0.062192727,6.035936563,0.048083863,0.049198192,0.014750539,0.141788644,2.267140505,0.0478917,0.050064432,0.018710977,0.136727323,2.915476518,0.058684704,0.062858882,0.022261914,0.731467489,4.206161512,0.093735719,0.088772277,0.033001445,0.952301679,,0.111374021,0.130736536,0.062278625,2.203595749,,0.165870501,0.172807533,0.0626978,1.829703213,,0.215889142,0.215215606,0.086219204,2.660209606,,0.365987033,0.374430824,0.143147865,4.435944485,
0.025751383,,0.00509932,0.048569832,,0.036001992,,0.01074643,0.062224499,,0.0486598,,0.01419632,0.08958646,,0.050506356,,0.01819059,0.215632952,,0.056326928,,0.022452057,0.447648154,,0.098263478,,0.034017905,1.435786474,,0.118488637,,0.058838609,2.034927878,,0.176801117,,0.062752922,1.799880664,,0.207088402,0.223718348,0.091532858,2.657347373,,0.349933321,0.379538967,0.151134527,4.436991715,
0.023088462,,0.005105113,0.031872151,,0.035127301,,0.010784235,0.062943275,,0.048312118,,0.014375825,0.090496697,,0.055744231,,0.018615307,0.135666411,,0.055676243,,0.022994262,0.446548936,,0.091866426,,0.03420757,1.45120054,,0.116993126,,0.059105484,1.335829954,,0.166330286,,0.065161671,2.276264114,,0.213345694,0.223718348,0.087142775,2.660599456,,0.365174376,0.374430824,0.142210552,4.437360241,
0.023426072,,0.005169168,0.031082052,,0.036082885,,0.010692092,0.09825542,,0.044454441,,0.014607845,0.142108267,,0.054059494,,0.019128383,0.215462525,,0.059296124,,0.022158425,0.445206372,,0.088358299,,0.034758321,0.875185297,,0.115369107,,0.062394228,1.336268286,,0.167904345,,0.061929946,1.937980162,,0.212136056,0.223718348,0.086048541,2.660481762,,0.36250391,0.379538967,0.150706054,5.996741844,
0.024294797,,0.005015382,0.031074744,,0.036199295,,0.010659985,0.063775476,,0.045979853,,0.014268095,0.14218255,,0.052365762,,0.019019248,0.213754645,,0.052696116,,0.022180773,0.727831951,,0.094981759,,0.034148829,0.873674362,,0.122652765,,0.063030305,1.341465357,,0.171575781,,0.061789749,1.798602297,,0.217539474,0.223718348,0.08640586,2.656487577,,0.376530729,0.379538967,0.145611761,4.524426918,
0.023010047,,0.005183579,0.031547111,,0.035361154,,0.010789116,0.098601464,,0.046871258,,0.014593841,0.14320075,,0.049418608,,0.01882592,0.136229261,,0.055819081,,0.022977809,0.446213855,,0.094813048,,0.041095458,0.877390125,,0.114630848,,0.05904399,1.339420771,,0.159143798,,0.062566135,1.7969945,,0.212490934,0.223718348,0.086866232,2.648687388,,0.355189914,0.374430824,0.145326762,5.79096618,
0.023429127,,0.004993372,0.030942661,,0.037413395,,0.010572943,0.061607519,,0.04953384,,0.01413121,0.09067267,,0.052809913,,0.018824251,0.136694034,,0.058655802,,0.022125896,0.446047975,,0.099628719,,0.034329471,0.877698701,,0.114770679,,0.062553103,1.336089562,,0.168113163,,0.062610756,1.798596965,,0.216710566,0.223718348,0.085883487,2.650871548,,0.353871009,0.379538967,0.145050163,4.441157451,
0.022737932,,0.005100659,0.031210342,,0.037666575,,0.010780329,0.061577493,,0.04831041,,0.014486005,0.090423377,,0.050553235,,0.018279842,0.136085015,,0.058913335,,0.02292975,0.446460835,,0.091013458,,0.032797857,0.877233725,,0.121772186,,0.058929961,1.656015753,,0.167697145,,0.065766722,2.942740619,,0.218373201,0.223718348,0.09065569,2.658235743,,0.378005642,0.374430824,0.142714042,4.437218041,
0.02392145,,0.005148153,0.04825289,,0.03508636,,0.01080023,0.062449979,,0.042850949,,0.014615963,0.090353362,,0.048099528,,0.018057626,0.218028125,,0.05524181,,0.022933881,0.735550612,,0.096583202,,0.04113368,0.878442558,,0.117042146,,0.06325824,1.358217415,,0.173215825,,0.06316101,1.799386743,,0.217079656,,0.092111398,2.661290636,,0.386694691,,0.141271893,4.880308689,
0.02374782,,0.005080183,0.049011603,,0.036813242,,0.010365781,0.062348045,,0.047173778,,0.014022981,0.143661296,,0.056260815,,0.019709089,0.21380499,,0.056858051,,0.022123318,0.446232991,,0.089574634,,0.034938977,0.877847311,,0.121141101,,0.064121239,1.339353501,,0.171343185,,0.064544765,1.802300193,,0.220331626,,0.090287867,,,0.402159099,,0.148742653,4.437699915,
0.024019707,,0.005021985,0.031193397,,0.043412226,,0.01074495,0.061538573,,0.05087693,,0.014592654,0.090443703,,0.050520939,,0.018696898,0.134533657,,0.054427301,,0.022074618,0.671266101,,0.091721835,,0.032784917,0.879190348,,0.124834056,,0.060221047,1.338011905,,0.176659615,,0.063187776,1.798101818,,,,,,,,,,,
0.024903803,,0.005191439,0.031135683,,0.03644312,,0.010625955,0.062744149,,0.049551218,,0.014557126,0.090736071,,0.054066395,,0.018513206,0.136125522,,0.055516966,,0.022009413,0.446899401,,0.09203591,,0.034138976,0.876534771,,0.112452206,,0.058778313,1.335419115,,0.172259804,,0.064674939,1.804153575,,,,,,,,,,,
0.023284341,,0.005160046,0.031013619,,0.035280177,,0.010517094,0.061976369,,0.045865798,,0.014636288,0.090328632,,0.050508429,,0.018644638,0.21299955,,0.05728501,,0.023145569,0.738197347,,0.101440976,,0.035025629,0.876694861,,0.121294655,,0.059422841,1.337344079,,0.177034001,,0.062643918,2.055057572,,,,,,,,,,,
0.023084379,,0.004949753,0.031087483,,0.037280401,,0.010729773,0.099218813,,0.05004888,,0.014338974,0.089221317,,0.053952106,,0.01835521,0.214030944,,0.057363849,,0.02293718,0.559902857,,0.106423651,,0.033341446,0.879984012,,0.113954447,,0.059899139,1.334546359,,0.169902741,,0.065136756,1.797524383,,,,,,,,,,,
0.023913608,,0.005062188,0.030939801,,0.036216132,,0.010715385,0.098581302,,0.044905775,,0.014339427,0.090285728,,0.052129623,,0.018169777,0.135732375,,0.054474017,,0.022256812,0.445331381,,0.091076434,,0.034682692,0.875337083,,0.110234654,,0.06211165,1.355202491,,0.170998638,,0.064951372,1.97162202,,,,,,,,,,,
0.023326358,,0.00508163,0.031222539,,0.037692796,,0.010647544,0.061491715,,0.047925846,,0.014710794,0.090730093,,0.057597764,,0.018680279,0.134940592,,0.058785846,,0.023003221,0.445511272,,0.094374276,,0.040702863,0.874841551,,0.111660776,,0.064065881,1.995353244,,0.172101793,,0.064346364,1.797837494,,,,,,,,,,,
0.023849659,,0.005025223,0.031114414,,0.034410061,,0.011093041,0.062187194,,0.045103803,,0.014538267,0.089560954,,0.054834076,,0.018373699,0.136253568,,0.056985788,,0.022042415,0.449044649,,0.094387446,,0.032845188,0.870630666,,0.114713017,,0.062124269,1.33753553,,0.169691286,,0.064512761,1.797164568,,,,,,,,,,,
0.023788824,,0.005183957,0.031685083,,0.037750988,,0.010491717,0.062107444,,0.047901368,,0.014797637,0.090041119,,0.053487575,,0.019200656,0.215667428,,0.057458523,,0.022888657,0.737802957,,0.098473897,,0.041480877,0.876322456,,0.12477203,,0.062425428,1.336512579,,0.161487318,,0.062709721,1.798308422,,,,,,,,,,,
0.023161399,,0.005105295,0.031047101,,0.035313537,,0.010433878,0.09736831,,0.053078921,,0.015433819,0.089033337,,0.05309188,,0.018636313,0.13974407,,0.056364542,,0.022939067,0.452799186,,0.099896265,,0.032857955,0.876446989,,0.1219956,,0.061832427,1.337895683,,0.169596342,,0.065685244,1.79783196,,,,,,,,,,,
0.024043492,,0.005109251,0.031120449,,0.035450486,,0.010695519,0.062477869,,0.0465734,,0.013924929,0.142663955,,0.05007481,,0.018521646,0.214633788,,0.055971987,,0.023065516,0.484975009,,0.09035291,,0.043197069,0.874093268,,0.119756514,,0.060651633,1.334061817,,0.164901574,,0.062085168,1.798170234,,,,,,,,,,,
0.024023686,,0.005105963,0.032344859,,0.035363448,,0.010476199,0.061596596,,0.046166103,,0.014644083,0.142332141,,0.051637189,,0.018630214,0.13600178,,0.054408245,,0.022157788,0.445811494,,0.096903195,,0.034309933,0.874810867,,0.109271404,,0.058757807,1.418297437,,0.173371086,,0.061966632,1.802193408,,,,,,,,,,,
0.024135441,,0.00511517,0.031041569,,0.037078892,,0.010644742,0.062603717,,0.049792424,,0.014236858,0.089317236,,0.049307444,,0.018259378,0.134443082,,0.062240148,,0.022224769,0.445542453,,0.084022792,,0.034238029,0.871740457,,0.124239055,,0.059257429,2.004176332,,0.172854424,,0.061855617,1.843300327,,,,,,,,,,,
0.023671968,,0.005071961,0.048590016,,0.033854493,,0.010802823,0.097473895,,0.04436953,,0.014222707,0.142307023,,0.052967627,,0.018395127,0.135980344,,0.054305885,,0.022187864,0.44638922,,0.100810462,,0.032533112,0.876339119,,0.114435327,,0.059842109,1.334719025,,0.167022899,,0.06590318,1.790322357,,,,,,,,,,,
0.023072789,,0.005188712,0.048415891,,0.035912606,,0.010771594,0.061431335,,0.04777038,,0.014301578,0.09021692,,0.051161093,,0.018677093,0.214617997,,0.056453295,,0.023659548,0.445595784,,0.096725998,,0.032636522,1.173576762,,0.114909733,,0.06274462,1.335528123,,0.170608893,,0.062200569,2.968571629,,,,,,,,,,,
0.023942509,,0.005098644,0.048894807,,0.038115962,,0.010495775,0.062161741,,0.044400036,,0.014703282,0.143134794,,0.048983833,,0.018999441,0.147738821,,0.054800493,,0.023248244,0.444956102,,0.095198809,,0.032547285,1.421406612,,0.121253815,,0.058703241,1.333897621,,0.176123432,,0.064560474,1.797151611,,,,,,,,,,,
0.024469581,,0.006530567,0.031155026,,0.035150607,,0.010752366,0.098384838,,0.044179452,,0.01475964,0.090557903,,0.052733035,,0.01817004,0.136123399,,0.054588865,,0.022223146,0.445510122,,0.093434166,,0.034304398,1.434923166,,0.123199851,,0.05915893,1.338763533,,0.172314844,,0.064920631,1.882914788,,,,,,,,,,,
0.023081738,,0.005086729,0.048383641,,0.035648492,,0.010515279,0.098196497,,0.04271338,,0.014223755,0.090314374,,0.050006701,,0.01859315,0.213807123,,0.055384424,,0.02178748,0.446575617,,0.095477302,,0.032781889,0.876233336,,0.115340572,,0.062921556,2.207503303,,0.175471891,,0.061602997,1.794460166,,,,,,,,,,,
0.023285727,,0.005226597,0.031133484,,0.03572741,,0.010663004,0.097485384,,0.047684322,,0.014635098,0.142276689,,0.05602659,,0.018651794,0.135746732,,0.056286255,,0.022041995,0.447189556,,0.093058141,,0.034764143,1.431630688,,0.112315919,,0.058961913,2.097888345,,0.177574507,,0.06466314,1.801717079,,,,,,,,,,,
0.023626693,,0.005073396,0.030973076,,0.036527139,,0.010519242,0.062215925,,0.049666626,,0.014624823,0.142600686,,0.049850333,,0.018999112,0.136041725,,0.053573967,,0.022719227,0.445949842,,0.094715871,,0.034367058,0.955816348,,0.124578596,,0.058854853,1.338226801,,0.171455197,,0.064701137,1.792925749,,,,,,,,,,,
0.024885008,,0.005046921,0.030980892,,0.034390397,,0.010416819,0.062183225,,0.043201959,,0.014726131,0.090422782,,0.050277283,,0.018838475,0.135911624,,0.052463546,,0.022554304,0.446917869,,0.095658304,,0.032701775,0.870114258,,0.120501419,,0.059179011,2.20449006,,0.171834903,,0.064314437,1.803097007,,,,,,,,,,,
0.024270144,,0.005089098,0.048928394,,0.036259717,,0.010333639,0.062281979,,0.045032425,,0.014396159,0.089719371,,0.05279412,,0.018859188,0.13425923,,0.056874652,,0.022201237,0.445860441,,0.093401955,,0.034528962,0.872555849,,0.120646639,,0.062102498,1.614862085,,0.17903054,,0.064846346,1.801754666,,,,,,,,,,,
0.023374611,,0.005098888,0.031059751,,0.034330007,,0.010531757,0.062239486,,0.044883225,,0.014540557,0.090317988,,0.053431637,,0.018320085,0.136634576,,0.055001315,,0.022697902,0.48446906,,0.09413325,,0.034068471,0.873368712,,0.121190265,,0.05897384,1.335066677,,0.171841969,,0.062812201,1.996574945,,,,,,,,,,,
0.02380247,,0.005109411,0.031204315,,0.036543042,,0.011036716,0.098490915,,0.043521691,,0.014267708,0.090398747,,0.052240474,,0.018193522,0.135082887,,0.058512066,,0.022967713,0.445194158,,0.088077427,,0.033012586,1.18144993,,0.116549227,,0.06224638,1.336372511,,0.183561608,,0.064431324,1.881632432,,,,,,,,,,,
0.02407723,,0.005081274,0.031140754,,0.034979849,,0.010676689,0.062097396,,0.047412825,,0.014522457,0.142322125,,0.051189084,,0.018447413,0.152082698,,0.055548632,,0.022855924,0.448178748,,0.097673345,,0.032995967,0.879490239,,0.12632052,,0.06254589,1.340307716,,0.171440981,,0.062840465,2.184284371,,,,,,,,,,,
