1072360,992516,1218656,1045568,1167848,1267656,1085772,984240,1140052
1084484,978456,1206596,1045568,1409352,1276448,1091568,984240,1140052
1074800,978456,1229940,1054340,1414896,1203964,1095348,984240,1140052
1082332,978456,1233192,1119948,1439592,1241624,1095348,984240,1140052
1079712,999824,1229792,1189720,1021504,1285220,1111728,984240,1140052
1084076,982836,1226600,1174596,1021380,1316680,1111716,984228,1140052
1076080,982828,1227408,1195156,1021380,1305928,1111716,984228,1140052
,982828,1221260,1124672,1027676,1315252,1111716,984228,1140052
,999684,1214196,1123256,1093136,1232324,1112084,999092,1140052
,981820,1228788,1168044,1128612,1260768,1144336,1073420,1140052
,982300,1228644,1159816,1153560,1297812,1144336,1128580,1201284
,982300,1227404,1115128,1407936,1324736,1144336,1128804,1250160
,985928,1227500,1115800,1407816,1311928,1144328,1128804,1250160
,982836,1225912,1118716,1429740,1311928,1144580,1128804,1250160
,982832,1228820,1159660,1435780,1246700,1144580,1128804,1250160
,982832,1207708,1165444,1033676,1267024,1144580,1128792,1250160
,987868,1203804,1109480,1033580,1289452,1144832,1128792,1250404
,973584,1231028,1105024,1033580,1319484,1144832,1128792,1250656
,973552,1234436,1130668,1093452,1319708,1210604,1128792,1250656
,973552,1228932,1167748,1123440,1319708,1210604,1128788,1250656
,979096,1225732,1119500,1151916,1239100,1210856,1128776,1250908
,961772,1216092,1137856,1225700,1268992,1210856,1128776,1250908
,961692,1214080,1123592,1412784,1299988,1210856,1128776,1250908
,961692,1206532,1148128,1430916,1331912,1210852,1128776,1250908
,962192,1221284,1101420,1443512,1331908,1210852,1128776,1250908
,982252,1225968,1115932,1023576,1319312,1210852,1128776,1250908
,982308,1230500,1130264,1023484,1258660,1210852,1128776,1250896
,982308,1232068,1145528,1023484,1287572,1344880,1128776,1250896
,982308,,1109416,1070320,1302440,1074876,1128776,1250896
,986912,,1104864,1104924,1308452,1079132,1188752,1250896
,962888,,1131192,1146000,1308956,1087196,1240664,1282144
,962888,,1126540,1190840,1308956,1087196,1265108,1348168
,962888,,1091716,1412968,1250772,1087196,1289552,1348168
