0,37.583893,1.005025,1.5,1.005025,1.5,44.973545,1,2.020202
3.517588,34.715026,1,1.5,4.102564,1.010101,3.723404,1.005025,1.005025
0.505051,19.791667,2.55102,0.502513,2.5,2.01005,6.451613,1.5,1.005025
3.061224,2.512563,12.565445,1.507538,2.040816,23.979592,5.913978,2,1
1.005025,4.477612,24.615385,26.315789,1.5,3.141361,4.864865,1.546392,3.061224
0,1.99005,13.089005,10.27027,2.55102,7.407407,6.451613,1.5,1.010101
3.535354,0.995025,29.230769,39.673913,47.668394,2.105263,5.464481,2.512563,1.005025
0.502513,1.99005,12.435233,7.103825,12.820513,3.141361,6.666667,1.005025,1.010101
1.5,21.717172,32.307692,21.390374,14.871795,3.141361,3.351955,1.507538,13.333333
1.005025,31.472081,8.854167,12.432432,2.040816,2.116402,6.451613,1.005025,25.5
0.505051,21.428571,31.794872,9.189189,1.010101,3.125,6.593407,4.6875,24.365482
1.99005,1.010101,28.350515,17.989418,3.5,2.645503,4.301075,47.44898,3.608247
1.005025,2.45098,16.410256,5.789474,2.55102,2.105263,4.918033,23.232323,3.174603
3.092784,0.505051,24.226804,20,1.005025,2.631579,5.434783,24.623116,1.595745
1.005025,3.517588,17.435897,22.162162,2.040816,5.291005,5.945946,3.645833,3.645833
5.759162,1.005025,23.157895,7.142857,1.515152,26.130653,3.867403,2.12766,2.12766
8.510638,16.751269,18.65285,21.787709,1.5,34.848485,6.010929,3.645833,2.631579
9.625668,33.846154,22.727273,14.814815,3.076923,51,8.743169,3.125,3.645833
8.994709,21.938776,15.706806,12.021858,3.045685,31.155779,7.142857,2.617801,5.347594
5.319149,0.502513,,17.647059,1.005025,25.628141,4.864865,2.116402,3.141361
6.914894,1.515152,,15.384615,41.968912,25.5,6.914894,3.645833,2.659574
9.090909,1.5,,10.416667,17.098446,25.125628,5.913978,3.108808,3.645833
11.170213,0.502513,,17.297297,21.025641,25.125628,5.434783,3.108808,2.12766
8.743169,1,,7.821229,47.150259,25.5,5.945946,8.247423,2.590674
7.446809,17.525773,,19.354839,7.8125,25.252525,5.913978,3.157895,2.116402
9.52381,35.532995,,18.232044,41.450777,23.684211,2.222222,3.141361,2.105263
11.702128,22.564103,,22.651934,31.472081,7.8125,3.846154,3.684211,2.631579
10.160428,1.507538,,18.181818,9.74359,1.5625,8.743169,3.108808,2.617801
8.648649,0.502513,,12.99435,16.580311,7.407407,6.951872,3.125,3.703704
